year,election,office,party,district,candidate,county,votes,winner
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Barbour,"2,047",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Brooke,"4,253",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Doddridge,480,
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Grant,285,
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Hancock,"6,357",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Harrison,"12,047",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Marion,"11,545",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Marshall,"5,027",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Mineral,"2,251",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Monongalia,"8,312",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Ohio,"6,682",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Pleasants,"1,130",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Preston,"3,080",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Ritchie,759,
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Taylor,"2,452",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Tucker,"1,496",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Tyler,814,
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Wetzel,"3,125",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Wood,"6,894",
2000,primary,U.S. House of Representatives,D,1,Alan B. Mollohan,Total,"79,036",1
2000,primary,U.S. House of Representatives,Libertarian,1,Richard Kerr,Barbour,6,
2000,primary,U.S. House of Representatives,Libertarian,1,Richard Kerr,Brooke,0,
2000,primary,U.S. House of Representatives,Libertarian,1,Richard Kerr,Doddridge,4,
2000,primary,U.S. House of Representatives,Libertarian,1,Richard Kerr,Grant,2,
2000,primary,U.S. House of Representatives,Libertarian,1,Richard Kerr,Hancock,3,
2000,primary,U.S. House of Representatives,Libertarian,1,Richard Kerr,Harrison,24,
2000,primary,U.S. House of Representatives,Libertarian,1,Richard Kerr,Marion,22,
2000,primary,U.S. House of Representatives,Libertarian,1,Richard Kerr,Marshall,7,
