candidate,office,district,party,county,precinct,votes
,Registered Voters,,R,Cabell,Pct 1 - Central City Elem,156
,Registered Voters,,D,Cabell,Pct 1 - Central City Elem,393
,Ballots Cast,,R,Cabell,Pct 1 - Central City Elem,19
,Ballots Cast,,D,Cabell,Pct 1 - Central City Elem,73
Bill Maloney,Governor,,R,Cabell,Pct 1 - Central City Elem,6
Ralph William Clark,Governor,,R,Cabell,Pct 1 - Central City Elem,0
Larry V. Faircloth,Governor,,R,Cabell,Pct 1 - Central City Elem,0
Mark A. Sorsaia,Governor,,R,Cabell,Pct 1 - Central City Elem,4
Clark Barnes,Governor,,R,Cabell,Pct 1 - Central City Elem,1
Cliff Ellis,Governor,,R,Cabell,Pct 1 - Central City Elem,0
Betty Ireland,Governor,,R,Cabell,Pct 1 - Central City Elem,8
Mitch B. Carmichael,Governor,,R,Cabell,Pct 1 - Central City Elem,0
Earl Ray Tomblin,Governor,,D,Cabell,Pct 1 - Central City Elem,27
Jeffrey V. Kessler,Governor,,D,Cabell,Pct 1 - Central City Elem,0
John D. Perdue,Governor,,D,Cabell,Pct 1 - Central City Elem,4
Rick Thompson,Governor,,D,Cabell,Pct 1 - Central City Elem,35
Arne Moltis,Governor,,D,Cabell,Pct 1 - Central City Elem,0
Natalie E. Tennant,Governor,,D,Cabell,Pct 1 - Central City Elem,6
,Registered Voters,,R,Cabell,Pct 1A - Central City Elem,130
,Registered Voters,,D,Cabell,Pct 1A - Central City Elem,361
,Ballots Cast,,R,Cabell,Pct 1A - Central City Elem,15
,Ballots Cast,,D,Cabell,Pct 1A - Central City Elem,51
Bill Maloney,Governor,,R,Cabell,Pct 1A - Central City Elem,6
Ralph William Clark,Governor,,R,Cabell,Pct 1A - Central City Elem,0
Larry V. Faircloth,Governor,,R,Cabell,Pct 1A - Central City Elem,1
Mark A. Sorsaia,Governor,,R,Cabell,Pct 1A - Central City Elem,1
Clark Barnes,Governor,,R,Cabell,Pct 1A - Central City Elem,0
Cliff Ellis,Governor,,R,Cabell,Pct 1A - Central City Elem,0
Betty Ireland,Governor,,R,Cabell,Pct 1A - Central City Elem,3
Mitch B. Carmichael,Governor,,R,Cabell,Pct 1A - Central City Elem,1
Earl Ray Tomblin,Governor,,D,Cabell,Pct 1A - Central City Elem,18
Jeffrey V. Kessler,Governor,,D,Cabell,Pct 1A - Central City Elem,0
John D. Perdue,Governor,,D,Cabell,Pct 1A - Central City Elem,2
Rick Thompson,Governor,,D,Cabell,Pct 1A - Central City Elem,22
Arne Moltis,Governor,,D,Cabell,Pct 1A - Central City Elem,0
Natalie E. Tennant,Governor,,D,Cabell,Pct 1A - Central City Elem,9
,Registered Voters,,R,Cabell,Pct 2 - Central City Elem,118
,Registered Voters,,D,Cabell,Pct 2 - Central City Elem,366
,Ballots Cast,,R,Cabell,Pct 2 - Central City Elem,16
,Ballots Cast,,D,Cabell,Pct 2 - Central City Elem,24
Bill Maloney,Governor,,R,Cabell,Pct 2 - Central City Elem,5
Ralph William Clark,Governor,,R,Cabell,Pct 2 - Central City Elem,1
Larry V. Faircloth,Governor,,R,Cabell,Pct 2 - Central City Elem,0
Mark A. Sorsaia,Governor,,R,Cabell,Pct 2 - Central City Elem,1
Clark Barnes,Governor,,R,Cabell,Pct 2 - Central City Elem,1
Cliff Ellis,Governor,,R,Cabell,Pct 2 - Central City Elem,0
Betty Ireland,Governor,,R,Cabell,Pct 2 - Central City Elem,8
Mitch B. Carmichael,Governor,,R,Cabell,Pct 2 - Central City Elem,0
Earl Ray Tomblin,Governor,,D,Cabell,Pct 2 - Central City Elem,10
Jeffrey V. Kessler,Governor,,D,Cabell,Pct 2 - Central City Elem,0
John D. Perdue,Governor,,D,Cabell,Pct 2 - Central City Elem,2
Rick Thompson,Governor,,D,Cabell,Pct 2 - Central City Elem,6
Arne Moltis,Governor,,D,Cabell,Pct 2 - Central City Elem,0
Natalie E. Tennant,Governor,,D,Cabell,Pct 2 - Central City Elem,3
,Registered Voters,,R,Cabell,Pct 3 - Dept of Trans (DMV),274
,Registered Voters,,D,Cabell,Pct 3 - Dept of Trans (DMV),569
,Ballots Cast,,R,Cabell,Pct 3 - Dept of Trans (DMV),28
,Ballots Cast,,D,Cabell,Pct 3 - Dept of Trans (DMV),64
Bill Maloney,Governor,,R,Cabell,Pct 3 - Dept of Trans (DMV),15
Ralph William Clark,Governor,,R,Cabell,Pct 3 - Dept of Trans (DMV),0
Larry V. Faircloth,Governor,,R,Cabell,Pct 3 - Dept of Trans (DMV),0
Mark A. Sorsaia,Governor,,R,Cabell,Pct 3 - Dept of Trans (DMV),4
Clark Barnes,Governor,,R,Cabell,Pct 3 - Dept of Trans (DMV),1
Cliff Ellis,Governor,,R,Cabell,Pct 3 - Dept of Trans (DMV),0
Betty Ireland,Governor,,R,Cabell,Pct 3 - Dept of Trans (DMV),7
Mitch B. Carmichael,Governor,,R,Cabell,Pct 3 - Dept of Trans (DMV),1
Earl Ray Tomblin,Governor,,D,Cabell,Pct 3 - Dept of Trans (DMV),29
Jeffrey V. Kessler,Governor,,D,Cabell,Pct 3 - Dept of Trans (DMV),1
John D. Perdue,Governor,,D,Cabell,Pct 3 - Dept of Trans (DMV),2
Rick Thompson,Governor,,D,Cabell,Pct 3 - Dept of Trans (DMV),25
Arne Moltis,Governor,,D,Cabell,Pct 3 - Dept of Trans (DMV),0
Natalie E. Tennant,Governor,,D,Cabell,Pct 3 - Dept of Trans (DMV),7
,Registered Voters,,R,Cabell,Pct 4 - Museum of Radio/Tech,191
,Registered Voters,,D,Cabell,Pct 4 - Museum of Radio/Tech,377
,Ballots Cast,,R,Cabell,Pct 4 - Museum of Radio/Tech,32
,Ballots Cast,,D,Cabell,Pct 4 - Museum of Radio/Tech,77
Bill Maloney,Governor,,R,Cabell,Pct 4 - Museum of Radio/Tech,19
Ralph William Clark,Governor,,R,Cabell,Pct 4 - Museum of Radio/Tech,0
Larry V. Faircloth,Governor,,R,Cabell,Pct 4 - Museum of Radio/Tech,0
Mark A. Sorsaia,Governor,,R,Cabell,Pct 4 - Museum of Radio/Tech,4
Clark Barnes,Governor,,R,Cabell,Pct 4 - Museum of Radio/Tech,0
Cliff Ellis,Governor,,R,Cabell,Pct 4 - Museum of Radio/Tech,0
Betty Ireland,Governor,,R,Cabell,Pct 4 - Museum of Radio/Tech,8
Mitch B. Carmichael,Governor,,R,Cabell,Pct 4 - Museum of Radio/Tech,1
Earl Ray Tomblin,Governor,,D,Cabell,Pct 4 - Museum of Radio/Tech,31
Jeffrey V. Kessler,Governor,,D,Cabell,Pct 4 - Museum of Radio/Tech,1
John D. Perdue,Governor,,D,Cabell,Pct 4 - Museum of Radio/Tech,2
Rick Thompson,Governor,,D,Cabell,Pct 4 - Museum of Radio/Tech,38
Arne Moltis,Governor,,D,Cabell,Pct 4 - Museum of Radio/Tech,0
Natalie E. Tennant,Governor,,D,Cabell,Pct 4 - Museum of Radio/Tech,4
,Registered Voters,,R,Cabell,Pct 5 - Dept of Trans (DMV),102
,Registered Voters,,D,Cabell,Pct 5 - Dept of Trans (DMV),278
,Ballots Cast,,R,Cabell,Pct 5 - Dept of Trans (DMV),9
,Ballots Cast,,D,Cabell,Pct 5 - Dept of Trans (DMV),32
Bill Maloney,Governor,,R,Cabell,Pct 5 - Dept of Trans (DMV),2
Ralph William Clark,Governor,,R,Cabell,Pct 5 - Dept of Trans (DMV),0
Larry V. Faircloth,Governor,,R,Cabell,Pct 5 - Dept of Trans (DMV),0
Mark A. Sorsaia,Governor,,R,Cabell,Pct 5 - Dept of Trans (DMV),1
Clark Barnes,Governor,,R,Cabell,Pct 5 - Dept of Trans (DMV),0
Cliff Ellis,Governor,,R,Cabell,Pct 5 - Dept of Trans (DMV),0
Betty Ireland,Governor,,R,Cabell,Pct 5 - Dept of Trans (DMV),5
Mitch B. Carmichael,Governor,,R,Cabell,Pct 5 - Dept of Trans (DMV),1
Earl Ray Tomblin,Governor,,D,Cabell,Pct 5 - Dept of Trans (DMV),15
Jeffrey V. Kessler,Governor,,D,Cabell,Pct 5 - Dept of Trans (DMV),1
John D. Perdue,Governor,,D,Cabell,Pct 5 - Dept of Trans (DMV),0
Rick Thompson,Governor,,D,Cabell,Pct 5 - Dept of Trans (DMV),14
Arne Moltis,Governor,,D,Cabell,Pct 5 - Dept of Trans (DMV),0
Natalie E. Tennant,Governor,,D,Cabell,Pct 5 - Dept of Trans (DMV),2
,Registered Voters,,R,Cabell,Pct 6 - Huntington Middle Sch,284
,Registered Voters,,D,Cabell,Pct 6 - Huntington Middle Sch,547
,Ballots Cast,,R,Cabell,Pct 6 - Huntington Middle Sch,48
,Ballots Cast,,D,Cabell,Pct 6 - Huntington Middle Sch,110
Bill Maloney,Governor,,R,Cabell,Pct 6 - Huntington Middle Sch,25
Ralph William Clark,Governor,,R,Cabell,Pct 6 - Huntington Middle Sch,0
Larry V. Faircloth,Governor,,R,Cabell,Pct 6 - Huntington Middle Sch,0
Mark A. Sorsaia,Governor,,R,Cabell,Pct 6 - Huntington Middle Sch,4
Clark Barnes,Governor,,R,Cabell,Pct 6 - Huntington Middle Sch,1
Cliff Ellis,Governor,,R,Cabell,Pct 6 - Huntington Middle Sch,0
Betty Ireland,Governor,,R,Cabell,Pct 6 - Huntington Middle Sch,16
Mitch B. Carmichael,Governor,,R,Cabell,Pct 6 - Huntington Middle Sch,2
Earl Ray Tomblin,Governor,,D,Cabell,Pct 6 - Huntington Middle Sch,42
Jeffrey V. Kessler,Governor,,D,Cabell,Pct 6 - Huntington Middle Sch,6
John D. Perdue,Governor,,D,Cabell,Pct 6 - Huntington Middle Sch,4
Rick Thompson,Governor,,D,Cabell,Pct 6 - Huntington Middle Sch,40
