candidate,office,district,party,county,precinct,votes
Bill Maloney,Governor,,,Jackson,PCT. 1 MILHOAN,69
Earl Ray Tomblin,Governor,,,Jackson,PCT. 1 MILHOAN,77
Bob Henry Baber,Governor,,,Jackson,PCT. 1 MILHOAN,1
Marla Dee Ingels,Governor,,,Jackson,PCT. 1 MILHOAN,1
Harry V. Bertram,Governor,,,Jackson,PCT. 1 MILHOAN,0
Bill Maloney,Governor,,,Jackson,PCT. 2 RARDIN,63
Earl Ray Tomblin,Governor,,,Jackson,PCT. 2 RARDIN,73
Bob Henry Baber,Governor,,,Jackson,PCT. 2 RARDIN,7
Marla Dee Ingels,Governor,,,Jackson,PCT. 2 RARDIN,1
Harry V. Bertram,Governor,,,Jackson,PCT. 2 RARDIN,2
Bill Maloney,Governor,,,Jackson,PCT. 3 LYNN VALLEY/ODAVILLE,93
Earl Ray Tomblin,Governor,,,Jackson,PCT. 3 LYNN VALLEY/ODAVILLE,74
Bob Henry Baber,Governor,,,Jackson,PCT. 3 LYNN VALLEY/ODAVILLE,3
Marla Dee Ingels,Governor,,,Jackson,PCT. 3 LYNN VALLEY/ODAVILLE,4
Harry V. Bertram,Governor,,,Jackson,PCT. 3 LYNN VALLEY/ODAVILLE,0
Bill Maloney,Governor,,,Jackson,PCT. 4 TURKEY RUN,50
Earl Ray Tomblin,Governor,,,Jackson,PCT. 4 TURKEY RUN,64
Bob Henry Baber,Governor,,,Jackson,PCT. 4 TURKEY RUN,0
Marla Dee Ingels,Governor,,,Jackson,PCT. 4 TURKEY RUN,4
Harry V. Bertram,Governor,,,Jackson,PCT. 4 TURKEY RUN,0
Bill Maloney,Governor,,,Jackson,PCT. 5 COUNCIL CHAMBERS,62
Earl Ray Tomblin,Governor,,,Jackson,PCT. 5 COUNCIL CHAMBERS,84
Bob Henry Baber,Governor,,,Jackson,PCT. 5 COUNCIL CHAMBERS,0
Marla Dee Ingels,Governor,,,Jackson,PCT. 5 COUNCIL CHAMBERS,3
Harry V. Bertram,Governor,,,Jackson,PCT. 5 COUNCIL CHAMBERS,0
Bill Maloney,Governor,,,Jackson,PCT. 6 NORTH RAVENSWOOD,54
