year,election,office,party,candidate,county,votes,winner
1952,primary,Secretary of State,REP,J. Holt Byrne,Totals,158728,TRUE
1952,primary,Secretary of State,REP,J. Holt Byrne,Barbour,2248,
1952,primary,Secretary of State,REP,J. Holt Byrne,Berkeley,1976,
1952,primary,Secretary of State,REP,J. Holt Byrne,Boone,1178,
1952,primary,Secretary of State,REP,J. Holt Byrne,Braxton,1339,
1952,primary,Secretary of State,REP,J. Holt Byrne,Brooke,2361,
1952,primary,Secretary of State,REP,J. Holt Byrne,Cabell,5138,
1952,primary,Secretary of State,REP,J. Holt Byrne,Calhoun,566,
1952,primary,Secretary of State,REP,J. Holt Byrne,Clay,1100,
1952,primary,Secretary of State,REP,J. Holt Byrne,Doddridge,1266,
1952,primary,Secretary of State,REP,J. Holt Byrne,Fayette,4291,
1952,primary,Secretary of State,REP,J. Holt Byrne,Gilmer,508,
1952,primary,Secretary of State,REP,J. Holt Byrne,Grant,1211,
1952,primary,Secretary of State,REP,J. Holt Byrne,Greenbrier,2080,
1952,primary,Secretary of State,REP,J. Holt Byrne,Hampshire,286,
1952,primary,Secretary of State,REP,J. Holt Byrne,Hancock,3561,
1952,primary,Secretary of State,REP,J. Holt Byrne,Hardy,284,
1952,primary,Secretary of State,REP,J. Holt Byrne,Harrison,9999,
1952,primary,Secretary of State,REP,J. Holt Byrne,Jackson,2804,
1952,primary,Secretary of State,REP,J. Holt Byrne,Jefferson,541,
1952,primary,Secretary of State,REP,J. Holt Byrne,Kanawha,24454,
1952,primary,Secretary of State,REP,J. Holt Byrne,Lewis,3046,
1952,primary,Secretary of State,REP,J. Holt Byrne,Lincoln,1758,
1952,primary,Secretary of State,REP,J. Holt Byrne,Logan,2146,
1952,primary,Secretary of State,REP,J. Holt Byrne,Marion,6098,
1952,primary,Secretary of State,REP,J. Holt Byrne,Marshall,4242,
1952,primary,Secretary of State,REP,J. Holt Byrne,Mason,2913,
1952,primary,Secretary of State,REP,J. Holt Byrne,Mercer,4127,
1952,primary,Secretary of State,REP,J. Holt Byrne,Mineral,2001,
1952,primary,Secretary of State,REP,J. Holt Byrne,Mingo,1681,
1952,primary,Secretary of State,REP,J. Holt Byrne,Monongalia,5293,
1952,primary,Secretary of State,REP,J. Holt Byrne,Monroe,1256,
1952,primary,Secretary of State,REP,J. Holt Byrne,Morgan,1133,
1952,primary,Secretary of State,REP,J. Holt Byrne,McDowell,3563,
1952,primary,Secretary of State,REP,J. Holt Byrne,Nicholas,1326,
1952,primary,Secretary of State,REP,J. Holt Byrne,Ohio,9239,
1952,primary,Secretary of State,REP,J. Holt Byrne,Pendleton,514,
1952,primary,Secretary of State,REP,J. Holt Byrne,Pleasants,809,
1952,primary,Secretary of State,REP,J. Holt Byrne,Pocahontas,1037,
1952,primary,Secretary of State,REP,J. Holt Byrne,Preston,3321,
1952,primary,Secretary of State,REP,J. Holt Byrne,Putnam,1785,
1952,primary,Secretary of State,REP,J. Holt Byrne,Raleigh,5318,
1952,primary,Secretary of State,REP,J. Holt Byrne,Randolph,1561,
1952,primary,Secretary of State,REP,J. Holt Byrne,Ritchie,2245,
1952,primary,Secretary of State,REP,J. Holt Byrne,Roane,2289,
1952,primary,Secretary of State,REP,J. Holt Byrne,Summers,933,
1952,primary,Secretary of State,REP,J. Holt Byrne,Taylor,2227,
1952,primary,Secretary of State,REP,J. Holt Byrne,Tucker,933,
1952,primary,Secretary of State,REP,J. Holt Byrne,Tyler,1544,
1952,primary,Secretary of State,REP,J. Holt Byrne,Upshur,2771,
1952,primary,Secretary of State,REP,J. Holt Byrne,Wayne,1772,
1952,primary,Secretary of State,REP,J. Holt Byrne,Webster,563,
1952,primary,Secretary of State,REP,J. Holt Byrne,Wetzel,1315,
1952,primary,Secretary of State,REP,J. Holt Byrne,Wirt,721,
1952,primary,Secretary of State,REP,J. Holt Byrne,Wood,7959,
1952,primary,Secretary of State,REP,J. Holt Byrne,Wyoming,2098,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Totals,105259,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Barbour,470,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Berkeley,801,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Boone,2200,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Braxton,986,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Brooke,1108,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Cabell,4973,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Calhoun,324,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Clay,965,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Doddridge,183,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Fayette,6665,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Gilmer,390,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Grant,102,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Greenbrier,2398,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Hampshire,405,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Hancock,1220,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Hardy,537,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Harrison,4009,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Jackson,193,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Jefferson,919,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Kanawha,23772,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Lewis,453,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Lincoln,1637,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Logan,4112,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Marion,4873,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Marshall,971,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Mason,796,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Mercer,4245,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Mineral,383,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Mingo,2942,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Monongalia,2233,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Monroe,643,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Morgan,119,
1952,primary,Secretary of State,DEM,Sam B. Chilton,McDowell,5215,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Nicholas,1393,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Ohio,2147,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Pendleton,328,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Pleasants,260,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Pocahontas,530,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Preston,358,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Putnam,1290,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Raleigh,5141,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Randolph,1350,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Ritchie,192,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Roane,427,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Summers,1325,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Taylor,307,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Tucker,282,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Tyler,137,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Upshur,110,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Wayne,2314,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Webster,705,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Wetzel,754,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Wirt,148,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Wood,2574,
1952,primary,Secretary of State,DEM,Sam B. Chilton,Wyoming,1945,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Totals,111841,TRUE
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Barbour,2012,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Berkeley,1293,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Boone,1446,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Braxton,1526,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Brooke,1880,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Cabell,4513,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Calhoun,531,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Clay,760,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Doddridge,344,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Fayette,5695,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Gilmer,826,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Grant,139,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Greenbrier,2384,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Hampshire,641,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Hancock,2369,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Hardy,629,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Harrison,8121,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Jackson,303,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Jefferson,867,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Kanawha,11040,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Lewis,1869,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Lincoln,507,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Logan,3289,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Marion,5154,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Marshall,1648,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Mason,751,
1952,primary,Secretary of State,DEM,D. Pitt O’Brien,Mercer,4026,
