year,election,office,party,district,candidate,county,votes,winner
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Totals,100939,TRUE
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Barbour,2812,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Brooke,4173,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Cabell,824,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Doddridge,1372,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Gilmer,1331,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Grant,5104,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Hancock,12046,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Marion,11485,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Marshall,6918,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Mineral,3962,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Monongalia,13337,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Ohio,8395,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Pleasants,1314,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Preston,4783,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Ritchie,1417,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Taylor,2942,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Tucker,1268,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Tyler,1435,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Wetzel,3116,
2006,general,U.S. House of Representatives,D,1,Alan B. Mollohan,Wood,12905,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Totals,55963,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Barbour,1337,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Brooke,1909,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Cabell,859,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Doddridge,384,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Gilmer,1444,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Grant,3021,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Hancock,5887,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Marion,4336,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Marshall,3374,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Mineral,3191,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Monongalia,7203,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Ohio,4427,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Pleasants,604,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Preston,3341,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Ritchie,1031,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Taylor,1239,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Tucker,1187,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Tyler,981,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Wetzel,1268,
2006,general,U.S. House of Representatives,R,1,Chris Wakim,Wood,8940,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Totals,29,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Barbour,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Brooke,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Cabell,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Doddridge,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Gilmer,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Grant,1,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Hancock,6,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Marion,20,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Marshall,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Mineral,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Monongalia,1,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Ohio,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Pleasants,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Preston,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Ritchie,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Taylor,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Tucker,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Tyler,0,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Wetzel,1,
2006,general,U.S. House of Representatives,Write-In,1,Bennie Kyle,Wood,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Totals,69,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Barbour,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Brooke,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Cabell,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Doddridge,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Gilmer,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Grant,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Hancock,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Marion,3,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Marshall,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Mineral,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Monongalia,10,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Ohio,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Pleasants,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Preston,53,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Ritchie,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Taylor,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Tucker,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Tyler,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Wetzel,0,
2006,general,U.S. House of Representatives,Write-In,1,David Moran,Wood,3,
2006,general,U.S. House of Representatives,D,2,Mike Callaghan,Totals,70470,
2006,general,U.S. House of Representatives,D,2,Mike Callaghan,Berkeley,7182,
2006,general,U.S. House of Representatives,D,2,Mike Callaghan,Braxton,2133,
2006,general,U.S. House of Representatives,D,2,Mike Callaghan,Calhoun,785,
2006,general,U.S. House of Representatives,D,2,Mike Callaghan,Clay,1221,
